id,facilityId,catalogItemId,programId,referenceName,yearOfInstallation,functionalStatus,utilization,voltageStabilizer,backupGenerator,voltageRegulator,manualTemperatureGauge,remoteTemperatureMonitor
dcec422f-f6db-4fda-866d-34f11b88863e,a3cf6dc1-8c70-4aea-be76-ff9b57961932,c6752d0e-a360-4cc3-a209-ac8a5f297bdd,dce17f2e-af3e-40ad-8e00-3496adef44c3,nulla quisque arcu,1972,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,NOT_APPLICABLE,NOT_APPLICABLE,PAIRED,NO_RTM
39da9840-ef13-498c-873c-f9b6ca560d66,cea1eac6-dcff-453c-8e9f-80102a36d5b9,92a94f73-2be6-4386-a270-b410548e259b,dce17f2e-af3e-40ad-8e00-3496adef44c3,orci pede venenatis,1962,FUNCTIONING,ACTIVE,NO,YES,NOT_APPLICABLE,BUILD_IN,PAIRED
ba43a368-2a54-48d2-91f6-bb9e4d045e31,fb03bb36-dbcb-4020-aca4-205bda9b005a,773c8ec1-d0ee-4302-8480-7771f1ab8da2,dce17f2e-af3e-40ad-8e00-3496adef44c3,curae,1993,NON_FUNCTIONING,ACTIVE,YES,NO,NO,PAIRED,NO_RTM
3feb5bc9-4754-45c8-899e-0c5042a6b711,0b49774f-66a3-4df7-883c-69da3d57943d,e29e3d65-0c04-40d2-aebb-a8278f185bf1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,in felis,2017,OBSOLETE,NOT_IN_USE,NO,YES,NOT_APPLICABLE,PAIRED,NO_RTM
315ef138-3212-424c-8b6b-5accef55e7b1,3d35fd13-8b16-418f-88ff-441e00353cf5,83b4f2ba-14e8-46d4-a701-017cd6888680,dce17f2e-af3e-40ad-8e00-3496adef44c3,diam in magna,1977,FUNCTIONING,ACTIVE,NO,NO,YES,NO_GAUGE,NO_RTM
f10a5af2-edd2-4a7c-aa42-00165e841c18,c2e92ab0-97f3-4a6a-9c66-209bb54cf3b3,7a7dd5a6-64b9-48d7-82bc-14c3cc20cd6d,dce17f2e-af3e-40ad-8e00-3496adef44c3,sed,1957,FUNCTIONING,NOT_IN_USE,YES,YES,UNKNOWN,NO_GAUGE,PAIRED
a1671b06-e291-4080-8428-e2d6ec585bc4,9b232f37-40af-4a28-8521-147491e66d7d,5b4a834a-48c6-49c4-bbb2-cd1cc9879b70,dce17f2e-af3e-40ad-8e00-3496adef44c3,nam nulla,1987,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,NO,YES,NO_GAUGE,PAIRED
43ad2dda-9eda-498c-ba95-4e6e98ab14b7,bc603327-f200-437a-995b-a35c02970941,7e35f867-88bc-4340-ad5f-828480e5cd5b,dce17f2e-af3e-40ad-8e00-3496adef44c3,blandit non interdum,1958,NON_FUNCTIONING,ACTIVE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN,PAIRED,NO_RTM
6287c5e2-0146-4b6d-b2d6-d56262457b55,64745394-66a0-494f-94ae-9c5d55cd5258,982144df-98dd-40ee-8f55-fee536d1cf0f,dce17f2e-af3e-40ad-8e00-3496adef44c3,sed,2010,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,NO,UNKNOWN,BUILD_IN,NO_RTM
ccca6b83-2e61-4c25-a747-73201761f33e,01d427ed-124d-45e7-8c2c-5745e1d122ff,be33dfd7-61de-44d4-9ef5-a20a9cb0318f,dce17f2e-af3e-40ad-8e00-3496adef44c3,primis in faucibus,1961,FUNCTIONING,ACTIVE,NOT_APPLICABLE,NO,YES,NO_GAUGE,PAIRED
1f7f00a5-7466-4dd8-b041-a2ce55252bc3,bc603327-f200-437a-995b-a35c02970941,8a657107-1e43-4740-98db-7268b67fc5d8,10845cb9-d365-4aaa-badd-b4fa39c6a26a,pede venenatis non,1966,OBSOLETE,NOT_IN_USE,NOT_APPLICABLE,UNKNOWN,NOT_APPLICABLE,BUILD_IN,BUILD_IN
dfd3af36-f693-47c2-b4bc-a98ab274bba2,c0b37865-3cc1-4eb1-b7ff-0f2b965f1b3b,2a8267d9-2a5c-42be-8e03-7423d4287c75,10845cb9-d365-4aaa-badd-b4fa39c6a26a,convallis,1966,NON_FUNCTIONING,NOT_IN_USE,UNKNOWN,NO,NO,PAIRED,PAIRED
f1c4a6f4-ae13-4e87-b33c-d44b140f0e4a,9da132db-46b2-4c82-9802-7e1fef1953b3,d3e11faf-a8f3-47e2-8d00-6693ec882998,dce17f2e-af3e-40ad-8e00-3496adef44c3,erat,1954,OBSOLETE,NOT_IN_USE,YES,UNKNOWN,YES,PAIRED,NO_RTM
6e25d6a5-f1cf-4fba-8e32-a10c7b6a0896,2f2c7f3a-c299-456c-8e4c-0ac37a96e934,74a384e6-7ef0-4c4a-83ce-b9dfbc8c9692,10845cb9-d365-4aaa-badd-b4fa39c6a26a,at,1971,OBSOLETE,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,NO,NOT_APPLICABLE,NO_GAUGE,NO_RTM
6edf100f-af2b-4030-9ab8-15552ae599d6,71f9f282-19a5-407e-8959-b8ab5c309750,f044c643-3a02-450d-9027-62c52b56bd59,dce17f2e-af3e-40ad-8e00-3496adef44c3,laoreet ut rhoncus,1992,OBSOLETE,NOT_IN_USE,UNKNOWN,NO,UNKNOWN,NO_GAUGE,NO_RTM
b4b8f245-fd92-427c-a8df-b379a62aca4c,edbda87e-0e19-4eaf-b470-e757e2d64399,b3020160-2cb6-4445-818c-56775e0c5484,dce17f2e-af3e-40ad-8e00-3496adef44c3,eleifend,1978,FUNCTIONING,ACTIVE,UNKNOWN,YES,YES,PAIRED,PAIRED
4987e319-5874-4920-9a57-9c48f2f3f84c,89edd0cb-a721-4786-9392-8f5db416e563,f8c97224-3d11-4785-91da-d8684be5cecb,dce17f2e-af3e-40ad-8e00-3496adef44c3,dictumst etiam faucibus,1967,OBSOLETE,NOT_IN_USE,YES,UNKNOWN,NOT_APPLICABLE,BUILD_IN,PAIRED
26a34276-41be-41e1-8d14-0c833a026cec,74dae252-d463-47b5-b82f-2039f9cf063e,ab26960a-7a74-47e7-86b1-83763d1d9062,dce17f2e-af3e-40ad-8e00-3496adef44c3,dapibus at,1963,FUNCTIONING,ACTIVE,UNKNOWN,NO,UNKNOWN,NO_GAUGE,NO_RTM
6da4e6db-0d1a-4187-bc07-361e3daa02f4,1da6cb9f-e189-47b5-813c-f724d0e7a94b,681f4908-d3ac-4f78-85c0-51b36751a8ff,dce17f2e-af3e-40ad-8e00-3496adef44c3,velit donec diam,1956,FUNCTIONING,IN_STORE_FOR_ALLOCATION,YES,NOT_APPLICABLE,YES,NO_GAUGE,BUILD_IN
d58078a0-9f44-47d4-86e5-00125682ee7d,8c69df91-96fe-4d66-815b-85a04a5dfb0b,dae5dae9-3fb6-44f2-8cf1-40a96a1f1957,dce17f2e-af3e-40ad-8e00-3496adef44c3,justo sit,1994,OBSOLETE,IN_STORE_FOR_ALLOCATION,NO,NOT_APPLICABLE,YES,PAIRED,PAIRED
edc62000-f75c-40f0-8739-01183a1aa351,0a17df40-82ed-4519-894a-4fd6ecfb4b73,e787bf31-2225-416f-be1f-0474e7cf61b3,dce17f2e-af3e-40ad-8e00-3496adef44c3,nulla,2004,FUNCTIONING,ACTIVE,YES,UNKNOWN,NO,PAIRED,PAIRED
950786e2-44a1-4cb2-8e3b-956c6cd4bfc2,d0782e94-a510-4105-a4c8-418bb17983b8,b2d8f026-d4f9-4073-9d4f-e4a678e708e1,dce17f2e-af3e-40ad-8e00-3496adef44c3,venenatis tristique,1954,NON_FUNCTIONING,ACTIVE,YES,NOT_APPLICABLE,NO,PAIRED,PAIRED
507e63a0-11e5-4228-b0e7-b4e620401661,74103b44-12fb-4a17-b05c-d7fe788475bc,1fba0c6e-1f80-4021-abff-a98941eb0aec,dce17f2e-af3e-40ad-8e00-3496adef44c3,lectus pellentesque eget,1970,OBSOLETE,NOT_IN_USE,NOT_APPLICABLE,NOT_APPLICABLE,YES,NO_GAUGE,BUILD_IN
1acb0861-ba7d-415a-89f1-ea6dc8802c0e,cee87be6-ea93-4318-b814-b052d50ab26a,94bb76a9-25aa-43a4-8f80-f6d6d41a3397,10845cb9-d365-4aaa-badd-b4fa39c6a26a,purus,1982,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,UNKNOWN,NOT_APPLICABLE,PAIRED,BUILD_IN
d0a07965-d1c5-47c0-b6f5-51e510cdee61,b35a0497-1ee0-4798-b392-776660be479a,b9135bd7-bcf4-4db8-8e2a-6bece042beee,dce17f2e-af3e-40ad-8e00-3496adef44c3,leo,1966,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,UNKNOWN,NO,PAIRED,BUILD_IN
34dd0f85-d7ee-4b67-9a18-6e4117cfeae1,3c2d52d8-4b23-4996-96e5-21931b056fc7,a657935c-ef5f-42b9-adfa-f33fddd8e767,10845cb9-d365-4aaa-badd-b4fa39c6a26a,vel,2003,FUNCTIONING,ACTIVE,NOT_APPLICABLE,UNKNOWN,NO,BUILD_IN,PAIRED
1681a6a0-de4a-4f81-aa89-cc06db53e24d,322c8007-274e-43ad-8b08-967f9fc0af47,47b0d2b4-16b6-4d0c-acb4-8280ee314b56,10845cb9-d365-4aaa-badd-b4fa39c6a26a,curabitur,1975,OBSOLETE,IN_STORE_FOR_ALLOCATION,NO,NOT_APPLICABLE,NO,PAIRED,PAIRED
4bb255d3-10a6-4c31-b07d-f5f5cc1bc5d0,a32c9204-4bc9-4b17-9db0-428b069d1875,80089b0f-c435-4b50-a495-29273ae698de,dce17f2e-af3e-40ad-8e00-3496adef44c3,accumsan tellus,1961,FUNCTIONING,ACTIVE,UNKNOWN,UNKNOWN,NO,NO_GAUGE,BUILD_IN
8af7d010-9742-4323-8f74-8534353de602,0b4f9f8f-7fda-46ee-95ff-3aaf85eb5766,fb7fb09c-8145-4ebe-bc1a-c7793a41a519,dce17f2e-af3e-40ad-8e00-3496adef44c3,vel augue,1970,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,YES,NOT_APPLICABLE,PAIRED,PAIRED
87b2bd8a-b798-42f3-a5a8-97228017fffa,ff4bcb29-d52d-4f13-8e45-9336a7ce3ac6,53c91b6a-fa78-495a-8a41-a10c04515e4d,dce17f2e-af3e-40ad-8e00-3496adef44c3,elementum in,1972,NON_FUNCTIONING,ACTIVE,NO,YES,NO,BUILD_IN,BUILD_IN
23f5f9f2-b8ed-48e0-af32-c6cd0a952fa7,95c97943-a9f2-49fa-b3dc-ef403f30cb8b,daf39777-b2da-422f-8042-80b9b5bc8a1f,10845cb9-d365-4aaa-badd-b4fa39c6a26a,pharetra magna ac,1959,OBSOLETE,ACTIVE,NOT_APPLICABLE,UNKNOWN,YES,PAIRED,NO_RTM
61bf9d15-d096-4c36-b66c-1d80d2dc4199,cb450814-e8ba-4ad5-80bf-20bb62fc7091,8cbc7b94-721e-4128-9075-4307f039e520,10845cb9-d365-4aaa-badd-b4fa39c6a26a,cras,1977,FUNCTIONING,ACTIVE,YES,NOT_APPLICABLE,YES,BUILD_IN,BUILD_IN
9f3821dc-819f-4e6f-a362-c1ac2407614e,1d15a84f-7cdf-4f53-99b3-a8674972899a,93a878ec-ce29-441e-8330-6f29324f94f4,dce17f2e-af3e-40ad-8e00-3496adef44c3,pharetra magna ac,1979,FUNCTIONING,ACTIVE,NO,UNKNOWN,NO,PAIRED,PAIRED
42714584-853d-459d-9b71-d0d8e8f6a562,747b4314-b90c-4f47-8fe5-77ba36977f05,68ac0761-37d0-4ebe-b14f-3352e70251fd,dce17f2e-af3e-40ad-8e00-3496adef44c3,duis at,1984,OBSOLETE,IN_STORE_FOR_ALLOCATION,UNKNOWN,NO,YES,NO_GAUGE,NO_RTM
56d155c8-dd34-4ead-afaf-ca2df6fbb154,90a17401-6808-4280-83b7-2c76b21c98a6,d57c9fb3-59d2-427b-9d42-092b39282325,10845cb9-d365-4aaa-badd-b4fa39c6a26a,sed nisl,1997,OBSOLETE,ACTIVE,YES,YES,NO,NO_GAUGE,NO_RTM
022fbaf9-f565-40fd-8652-237d2bd0fa9f,2537fa59-eaf6-4618-8352-6d95a9db88e4,7a1f94ed-d9a6-4e50-afb2-ee66984c5cda,dce17f2e-af3e-40ad-8e00-3496adef44c3,nulla justo,1950,OBSOLETE,NOT_IN_USE,NO,YES,NO,BUILD_IN,BUILD_IN
162430cc-c995-45c4-9087-6968339c77ef,d0751d9f-2214-4f73-880f-97999df3b497,3f9ffc02-6312-4778-9943-f4a4d0bee4ea,10845cb9-d365-4aaa-badd-b4fa39c6a26a,eleifend donec ut,1954,OBSOLETE,IN_STORE_FOR_ALLOCATION,UNKNOWN,UNKNOWN,NO,PAIRED,NO_RTM
fc3a20c1-2dc6-4d5e-a6e4-c6ed8617ff11,ca470d0b-3e8a-497c-87e3-a1c236316f4a,10971bb3-030f-49dc-bd09-83d213da90d5,dce17f2e-af3e-40ad-8e00-3496adef44c3,id,1955,OBSOLETE,NOT_IN_USE,NO,YES,UNKNOWN,PAIRED,BUILD_IN
0ab4df83-55b5-4174-8e30-e0bd390f04aa,abe2a0ee-0915-400e-baf0-83088c7f08ce,2e2fffc4-875a-4ffc-b5f6-e624ffa0580c,dce17f2e-af3e-40ad-8e00-3496adef44c3,montes nascetur,1972,NON_FUNCTIONING,ACTIVE,NO,YES,NOT_APPLICABLE,BUILD_IN,BUILD_IN
3ee075a1-7eff-4af4-9e0a-97026d07e265,d195fe87-1517-41cb-b5b8-9ea4e3193457,f94068d3-6ed5-4119-bc7d-480acdc9ce94,10845cb9-d365-4aaa-badd-b4fa39c6a26a,turpis eget elit,1992,FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,NO,NOT_APPLICABLE,PAIRED,NO_RTM
407d6332-52c8-481b-bbd5-edf40a9dbb6a,f8062f16-33e8-427f-9f12-50b402cf63b4,ba136f81-c316-4337-b894-4fc1b2bbdba6,dce17f2e-af3e-40ad-8e00-3496adef44c3,a,1960,FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,UNKNOWN,NOT_APPLICABLE,NO_GAUGE,PAIRED
db7d4dee-6dc2-49bd-8df6-9bd9c71014c7,6a0db234-7051-4683-acb6-42e90298717d,8552f4d1-b122-4f40-8074-1605b12fe7fd,10845cb9-d365-4aaa-badd-b4fa39c6a26a,at,1996,FUNCTIONING,NOT_IN_USE,UNKNOWN,NO,NO,BUILD_IN,BUILD_IN
85eb76e4-82aa-4333-9e22-295261efcee7,0fb0da83-38b6-4824-b080-d175e5b1ba6d,bcdcd187-0b7e-4637-b84f-f01211e6d721,dce17f2e-af3e-40ad-8e00-3496adef44c3,nulla ac,1986,OBSOLETE,ACTIVE,UNKNOWN,NO,NO,PAIRED,BUILD_IN
4e66a5d8-4195-474d-9d6f-89113309ff7c,2bc32f2f-3a62-4e78-ab41-426a2dfb46cc,68ac0761-37d0-4ebe-b14f-3352e70251fd,dce17f2e-af3e-40ad-8e00-3496adef44c3,vestibulum sit,1976,NON_FUNCTIONING,ACTIVE,NOT_APPLICABLE,UNKNOWN,NO,BUILD_IN,BUILD_IN
454819cf-795a-4c19-a996-12a03108243a,82a01438-8bfa-42d1-8154-4ca078b63502,73a6c4e3-2660-4acb-90ac-344f8763f0f9,dce17f2e-af3e-40ad-8e00-3496adef44c3,sociis,1965,OBSOLETE,NOT_IN_USE,NO,NOT_APPLICABLE,NO,BUILD_IN,BUILD_IN
81c8d59e-e504-43d9-ba97-b32166d213e1,632dc038-2ec6-44e7-9101-8e16b22e7484,08fa01e9-976c-4f4f-ba28-3498ad64a118,10845cb9-d365-4aaa-badd-b4fa39c6a26a,justo etiam pretium,1961,NON_FUNCTIONING,ACTIVE,YES,YES,NOT_APPLICABLE,BUILD_IN,PAIRED
45ffb748-f16f-45cc-8e72-7b9570d95566,a1faa67f-d46a-4f48-93d9-2f8a89af58b1,f5c4bc0b-4e3a-42d4-9b2b-c5c33991d6c4,dce17f2e-af3e-40ad-8e00-3496adef44c3,ante,1991,FUNCTIONING,ACTIVE,UNKNOWN,UNKNOWN,NOT_APPLICABLE,NO_GAUGE,NO_RTM
57e574b8-d1be-42a5-a3c6-64455f3f8e3e,c2300f2f-562c-4828-8a19-3c2583ff3fbe,a488e414-099e-4cc8-abab-445162bfe35e,dce17f2e-af3e-40ad-8e00-3496adef44c3,venenatis,2000,OBSOLETE,ACTIVE,UNKNOWN,NO,NOT_APPLICABLE,PAIRED,BUILD_IN
89652669-e596-4e0e-947e-f6a62f9dc40c,ecc4ae9d-4ff9-4fa3-911a-b62de542c1a6,84aecac1-2090-43d2-93ce-6a110c4197ad,dce17f2e-af3e-40ad-8e00-3496adef44c3,ac leo,2008,NON_FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,NO,UNKNOWN,PAIRED,PAIRED
93de33d8-c585-4f61-b1dc-c73f0883047a,53eafaaf-a8bf-459c-b5ae-62f3d757f0fb,0655dc52-e710-4c64-9921-4a3390d4dc9b,dce17f2e-af3e-40ad-8e00-3496adef44c3,et ultrices posuere,1997,FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,YES,NO,NO_GAUGE,BUILD_IN
85e0916a-f522-4927-b84a-54438ebcc18b,6a9837af-0e60-45bf-b12d-b8f1ff58d777,f022da25-c147-421e-84f8-0eb635df02b4,dce17f2e-af3e-40ad-8e00-3496adef44c3,lacinia aenean sit,1965,OBSOLETE,IN_STORE_FOR_ALLOCATION,YES,NO,UNKNOWN,PAIRED,NO_RTM
ad9d0304-45ea-495c-aee6-575ac2f6f910,71f9f282-19a5-407e-8959-b8ab5c309750,0363b53c-682c-4467-9f52-213ec11439f4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ut,2010,FUNCTIONING,NOT_IN_USE,YES,YES,YES,NO_GAUGE,PAIRED
39ab88f8-dd58-4876-abfd-319e39628ca7,f4fab9c4-5e56-41aa-b05a-212bcb49dcfd,721703a8-c4a3-4236-ac92-9709de54ada9,10845cb9-d365-4aaa-badd-b4fa39c6a26a,eros,1988,OBSOLETE,NOT_IN_USE,UNKNOWN,UNKNOWN,UNKNOWN,PAIRED,BUILD_IN
c653444f-9cac-462b-bf96-774487538a4c,d9808cf2-7f4c-4007-8b96-e37abd0fca2d,3d2c73f8-b2cc-4b9e-b9e8-da3bc906cf7e,dce17f2e-af3e-40ad-8e00-3496adef44c3,laoreet ut rhoncus,1952,NON_FUNCTIONING,ACTIVE,NO,YES,UNKNOWN,NO_GAUGE,PAIRED
015afe6f-ec00-4e00-9bb5-668f06547c66,106e105b-f32f-4dc9-a0bd-b591bc6733ed,06ece12d-33a1-45aa-b95c-368b9c1d5696,10845cb9-d365-4aaa-badd-b4fa39c6a26a,nunc,1970,FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,YES,NOT_APPLICABLE,NO_GAUGE,PAIRED
a3dfbff2-d931-4088-927f-7cea123b6894,d921dfb8-cd49-4421-829f-a94d9f949215,df6b7aba-b9d4-4c28-be96-86009b57cab6,10845cb9-d365-4aaa-badd-b4fa39c6a26a,suspendisse potenti,1986,NON_FUNCTIONING,ACTIVE,UNKNOWN,NO,NO,NO_GAUGE,PAIRED
72cf5b41-1786-4eab-87b5-cef75a3397af,d832e8b4-5203-489e-b2d4-63ad669c9346,759da5f3-a463-4dc0-870b-1c28036d2366,10845cb9-d365-4aaa-badd-b4fa39c6a26a,elit,2014,OBSOLETE,ACTIVE,NOT_APPLICABLE,UNKNOWN,NO,PAIRED,NO_RTM
dd867866-7204-4cbb-82de-5c7b502c2709,493e44da-0c0b-4cd2-a7b2-bb29143cc6e6,9d83908c-ebd9-4095-9741-da480c1f60ca,dce17f2e-af3e-40ad-8e00-3496adef44c3,sapien quis,1966,OBSOLETE,ACTIVE,NOT_APPLICABLE,YES,YES,PAIRED,NO_RTM
1cf05c14-9ff7-4f84-a09e-d42466fc90e7,a73b4494-6b12-4d7a-9cf7-7715e989e289,b9d62b44-86ec-477a-bb72-92d1b04b0bc0,dce17f2e-af3e-40ad-8e00-3496adef44c3,dapibus at diam,2014,FUNCTIONING,ACTIVE,NOT_APPLICABLE,NOT_APPLICABLE,YES,PAIRED,BUILD_IN
78a8b1be-6461-4322-a0e6-7ff204e6b457,297aa9fa-a004-49b7-a917-f19569510031,3cf4a6a5-3f44-4434-9f8b-ffc648cb44d5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,primis,1976,FUNCTIONING,ACTIVE,NO,NO,UNKNOWN,BUILD_IN,NO_RTM
a768c83b-0994-4493-9a79-ce843364a820,e747dde8-1387-4085-9f8b-c0308d7bae13,7d858ca6-1f82-4cc0-b273-1ee630c74570,10845cb9-d365-4aaa-badd-b4fa39c6a26a,sed tristique in,2011,OBSOLETE,IN_STORE_FOR_ALLOCATION,UNKNOWN,NO,NO,BUILD_IN,PAIRED
fc3d3bbf-08cf-45e8-b21e-153ee4bb61cd,5640ccb0-c845-49f8-9ad3-aeb5532ad6c6,9b85bf6a-3dab-4e92-b083-34f89b535af4,dce17f2e-af3e-40ad-8e00-3496adef44c3,justo,1988,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,YES,UNKNOWN,NO,BUILD_IN,PAIRED
d2614bfa-9603-4121-bb1a-db0a7de83822,7fcdf7a4-dd72-47a1-9586-b1822004eb2d,bd0598af-c718-4abb-9419-d613979ae38a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,elementum ligula vehicula,1974,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,UNKNOWN,YES,PAIRED,BUILD_IN
d05c2119-0907-4509-809f-d30a13b985b5,2f9b0730-a408-4707-b8b8-5838dd928877,9d351985-3033-4977-a8db-452186fdd422,dce17f2e-af3e-40ad-8e00-3496adef44c3,ac est lacinia,2009,FUNCTIONING,IN_STORE_FOR_ALLOCATION,YES,NO,NOT_APPLICABLE,PAIRED,NO_RTM
0979e21f-acca-40f0-8150-753f21071e38,1ffe052a-3da5-448d-8a60-fabcd968fbc8,312728f2-1a82-4627-9a7f-d262660a2ee1,dce17f2e-af3e-40ad-8e00-3496adef44c3,condimentum curabitur in,1962,NON_FUNCTIONING,ACTIVE,NO,YES,NOT_APPLICABLE,PAIRED,PAIRED
3fe454c5-1351-4c05-a1bf-3d59fdf03132,3d859e6a-b62d-45fc-93a2-13a1e3542443,0fa2aa60-2321-4061-87f0-f42bd8d50e4b,dce17f2e-af3e-40ad-8e00-3496adef44c3,molestie sed,1966,OBSOLETE,IN_STORE_FOR_ALLOCATION,YES,UNKNOWN,YES,BUILD_IN,NO_RTM
b35f631b-2725-496d-99a4-98974a65c512,02992d0a-f707-46b7-be69-8747d3d65400,2d619d79-11b2-4a6b-9b5f-e6b1aa5bd64e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,dui nec nisi,1986,FUNCTIONING,NOT_IN_USE,NO,UNKNOWN,NOT_APPLICABLE,PAIRED,PAIRED
d85349b4-72df-42dd-a704-d755ccd38959,255cc743-a35f-4082-9952-543b648dd5bf,d8270007-4a8b-45ad-9322-ded6fc4a40c4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,praesent,2006,NON_FUNCTIONING,NOT_IN_USE,UNKNOWN,YES,NOT_APPLICABLE,BUILD_IN,BUILD_IN
63db8468-5f6a-4ba3-802a-2f6b6c8bfb1d,bc070897-956c-4011-b038-b9ccf624fbda,0d5a982d-96f1-4176-b0d5-28540d8e9448,dce17f2e-af3e-40ad-8e00-3496adef44c3,odio curabitur convallis,1972,OBSOLETE,NOT_IN_USE,UNKNOWN,YES,NO,PAIRED,NO_RTM
a6657b70-03a8-40b1-b40e-5ec0138716e5,ebeb2109-e496-4535-9102-72e810d47915,4ccd5975-d788-4c89-846b-e9e7c26c7f20,10845cb9-d365-4aaa-badd-b4fa39c6a26a,mauris,1969,FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,YES,NOT_APPLICABLE,BUILD_IN,NO_RTM
6ad269d0-2d02-4754-85b0-2641ec5af427,e58ebe4a-d08c-47eb-af2b-0cc0c22041b3,2cf2f255-f6ea-4f33-b5da-d817b7bb73f8,10845cb9-d365-4aaa-badd-b4fa39c6a26a,volutpat convallis,1952,OBSOLETE,NOT_IN_USE,NO,UNKNOWN,YES,PAIRED,BUILD_IN
9c124e92-c710-47c2-a1df-b17e4309d698,c78ebb22-380d-4022-b7c4-83c4d71e9271,3d414584-20ff-4498-ac94-1c4b4f58f7de,dce17f2e-af3e-40ad-8e00-3496adef44c3,ante nulla justo,1974,OBSOLETE,NOT_IN_USE,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,NO_GAUGE,BUILD_IN
e20c4e33-36c8-4d3b-9980-8742dcf25263,8cd8868f-2c92-42f2-85e0-a981218ebb75,902d341a-cd69-4165-8525-686d5d0ac35e,dce17f2e-af3e-40ad-8e00-3496adef44c3,ac tellus semper,2004,FUNCTIONING,ACTIVE,YES,YES,UNKNOWN,PAIRED,PAIRED
4172f91d-9a8c-45b6-8fe4-b96e86ba07be,c78b80e6-9257-4313-955b-2b6e01e547b5,1a6a7977-54b8-43d8-9ccb-e044766be917,dce17f2e-af3e-40ad-8e00-3496adef44c3,justo sit amet,1963,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,UNKNOWN,YES,PAIRED,PAIRED
e6d78c8b-a3ac-49ed-8910-979e3db915a8,e39a0bc8-e11e-42bb-868c-bd7db35813ab,354ebaa8-3157-44c7-ac47-12ee0652292c,dce17f2e-af3e-40ad-8e00-3496adef44c3,est phasellus,1983,NON_FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO_GAUGE,NO_RTM
8579462c-cd1e-4966-94ba-a632e360d540,57cfa3c7-4674-44cf-b28f-a21ddbef196b,91271207-993d-4a0b-bfe2-a00535ae75c5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,natoque penatibus et,1977,FUNCTIONING,NOT_IN_USE,NO,YES,UNKNOWN,BUILD_IN,PAIRED
061423f5-f5fd-4168-ab80-48171278807e,ee5fbb31-969d-42a0-8b77-6fc12006d14b,8a657107-1e43-4740-98db-7268b67fc5d8,dce17f2e-af3e-40ad-8e00-3496adef44c3,bibendum morbi,1992,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,YES,UNKNOWN,NOT_APPLICABLE,NO_GAUGE,BUILD_IN
4ff62b0f-ce7e-4f10-9605-1067ad8b2c02,a82a4ea2-7f81-4758-bf0c-b55c88ced39f,b2afff1d-a6f8-4ca1-ad20-4eca6c6519fb,10845cb9-d365-4aaa-badd-b4fa39c6a26a,sodales,1984,OBSOLETE,IN_STORE_FOR_ALLOCATION,NO,NOT_APPLICABLE,YES,BUILD_IN,PAIRED
e76fe88d-1ebe-444f-8bf5-07675671ef39,c62f9c81-6700-4649-8062-1e6bb6e7b76a,ed3a8a18-ecfc-429e-b02d-947dcc6d8f38,dce17f2e-af3e-40ad-8e00-3496adef44c3,primis,1992,FUNCTIONING,ACTIVE,YES,UNKNOWN,NO,BUILD_IN,NO_RTM
a7745739-2364-4c52-bfe1-bd75fb9ca56c,da1d23d3-cd63-47f5-a23b-3865e5c84435,31f54465-15d2-4fae-89d3-1ffb0cea7ee9,10845cb9-d365-4aaa-badd-b4fa39c6a26a,amet consectetuer,1952,OBSOLETE,IN_STORE_FOR_ALLOCATION,NO,YES,NO,PAIRED,BUILD_IN
1da2a3ad-d1c5-4d22-8a6d-87df06dac559,d00621b2-f353-4cc6-a32e-28291d5523f0,63d0cec9-def8-4267-8e24-cffa6cd285f9,10845cb9-d365-4aaa-badd-b4fa39c6a26a,mattis egestas,1970,OBSOLETE,ACTIVE,UNKNOWN,NO,YES,NO_GAUGE,BUILD_IN
